"MOD_NAME","ITM_NAME","CODE","DECODE","MAPPING_NOTES"
"NXTAUSCRNFAIL","RSNDEC","7","Physician (other than Site Investigator) advised declining",""
"NXTAUSCRNFAIL","RSNDEC","8","Enrolled in other study",""
"NXTAUSCRNFAIL","RSNDEC","9","No longer interested",""
"NXTAUSCRNFAIL","RSNDEC","99","Other",""
"NXTAUSCRNFAIL","SCFAILRSN","1","Eligibility Criteria",""
"NXTAUSCRNFAIL","SCFAILRSN","2","Participant declined participation prior to completing baseline visit",""
"NXTAUTEL","CNTACTYN","0","No",""
"NXTAUTEL","CNTACTYN","1","Yes",""
"NXTAUTEL","CNTRSN","1","Phone disconnected/number no longer in service",""
"NXTAUTEL","CNTRSN","2","Messages for participant were not returned",""
"NXTAUTEL","CNTRSN","3","Participant moved/unable to locate",""
"NXTAUTEL","CNTRSN","4","Other, please specify:",""
"NXTAUTEL","PAG_NAME","NXTAUTEL","(NX PI-2620 Tau Imaging Substudy) Adverse Event Telephone Assessment",""
"NXTAUTEL","PICONDCTVIS","0","No",""
"NXTAUTEL","PICONDCTVIS","1","Yes",""
"NXTAUTEL","TELAERPT","0","No",""
"NXTAUTEL","TELAERPT","1","Yes",""
"OTHCTRL","OTHSTDY","1","Wearable Assessments in Clinic and Home in PD",""
"OTHCTRL","OTHSTDY","2","A Clinical Study of NLY01 in Patients with Early Parkinson's Disease",""
"OTHCTRL","OTHSTDY","3","A 18-month Study to Evaluate the Efficacy, Safety, Tolerability and Pharmacokinetics of Oral UCB0599 in Study Participants With Early-stage Parkinson's Disease (ORCHESTRA)",""
"OTHCTRL","OTHSTDY","4","Study in Parkinson’s Disease of Exercise (SPARX3)",""
"OTHCTRL","OTHSTDY","5","Healthy Brain Ageing",""
"OTHCTRL","OTHSTDY","6","Slowing Parkinson’s Early Through Exercise Dosage-Netherlands (Slow-SPEED-NL)",""
"OTHCTRL","OTHSTDY","7","Consortium on Parkin/PINK1 (Parkin/PINK1)",""
"OTHCTRL","OTHSTDY","8","LRRK2 Investigative Therapeutics Exchange (LITE)",""
"OTHCTRL","OTHSTDY","99","Other",""
"OTHCTRL","PAG_NAME","OTHCTRL","Participation in Other Studies Log",""
"OTHCTRL","STDYTYP","1","Investigational Clinical Trial",""
"OTHCTRL","STDYTYP","2","Observational or other clinical research study",""
"OTHCTRL","TRLTYP","1","Drug",""
"OTHCTRL","TRLTYP","2","Medical Device",""
"OTHCTRL","TRLTYP","3","Other Agent (such as imaging molecule)",""
"OTHCTRL","TRLTYP","4","Other",""
"OTHFEATPD","FEATACTTRM","0","No",""
"OTHFEATPD","FEATACTTRM","1","Yes",""
"OTHFEATPD","FEATACTTRM","2","Uncertain",""
"OTHFEATPD","FEATALCREP","0","No",""
"OTHFEATPD","FEATALCREP","1","Yes",""
"OTHFEATPD","FEATALCREP","2","Uncertain",""
"OTHFEATPD","FEATALNLMB","0","No",""
"OTHFEATPD","FEATALNLMB","1","Yes",""
"OTHFEATPD","FEATALNLMB","2","Uncertain",""
"OTHFEATPD","FEATANTCOL","0","No",""
"OTHFEATPD","FEATANTCOL","1","Yes",""
"OTHFEATPD","FEATANTCOL","2","Uncertain",""
"OTHFEATPD","FEATANXITY","0","No",""
"OTHFEATPD","FEATANXITY","1","Yes",""
"OTHFEATPD","FEATANXITY","2","Uncertain",""
"OTHFEATPD","FEATAPATHY","0","No",""
"OTHFEATPD","FEATAPATHY","1","Yes",""
"OTHFEATPD","FEATAPATHY","2","Uncertain",""
"OTHFEATPD","FEATBWLDYS","0","No",""
"OTHFEATPD","FEATBWLDYS","1","Yes",""
"OTHFEATPD","FEATBWLDYS","2","Uncertain",""
"OTHFEATPD","FEATCLRLEV","0","No",""
"OTHFEATPD","FEATCLRLEV","1","Yes",""
"OTHFEATPD","FEATCLRLEV","2","Not Applicable",""
"OTHFEATPD","FEATCOGFLC","0","No",""
"OTHFEATPD","FEATCOGFLC","1","Yes",""
"OTHFEATPD","FEATCOGFLC","2","Uncertain",""
"OTHFEATPD","FEATCRTSNS","0","No",""
"OTHFEATPD","FEATCRTSNS","1","Yes",""
"OTHFEATPD","FEATCRTSNS","2","Uncertain",""
"OTHFEATPD","FEATDCRARM","0","No",""
"OTHFEATPD","FEATDCRARM","1","Yes",""
"OTHFEATPD","FEATDCRARM","2","Uncertain",""
"OTHFEATPD","FEATDELHAL","0","No",""
"OTHFEATPD","FEATDELHAL","1","Yes",""
"OTHFEATPD","FEATDELHAL","2","Uncertain",""
"OTHFEATPD","FEATDEPRES","0","No",""
"OTHFEATPD","FEATDEPRES","1","Yes",""
"OTHFEATPD","FEATDEPRES","2","Uncertain",""
"OTHFEATPD","FEATDIMOLF","0","No",""
"OTHFEATPD","FEATDIMOLF","1","Yes",""
"OTHFEATPD","FEATDIMOLF","2","Uncertain",""
"OTHFEATPD","FEATDYSART","0","No",""
"OTHFEATPD","FEATDYSART","1","Yes",""
"OTHFEATPD","FEATDYSART","2","Uncertain",""
"OTHFEATPD","FEATDYSKIN","0","No",""
"OTHFEATPD","FEATDYSKIN","1","Yes",""
"OTHFEATPD","FEATDYSKIN","2","Not Applicable",""
"OTHFEATPD","FEATDYSPHG","0","No",""
"OTHFEATPD","FEATDYSPHG","1","Yes",""
"OTHFEATPD","FEATDYSPHG","2","Uncertain",""
"OTHFEATPD","FEATDYSTNA","0","No",""
"OTHFEATPD","FEATDYSTNA","1","Yes",""
"OTHFEATPD","FEATDYSTNA","2","Uncertain",""
"OTHFEATPD","FEATGZEPAL","0","No",""
"OTHFEATPD","FEATGZEPAL","1","Yes",""
"OTHFEATPD","FEATGZEPAL","2","Uncertain",""
"OTHFEATPD","FEATINSPST","0","No",""
"OTHFEATPD","FEATINSPST","1","Yes",""
"OTHFEATPD","FEATINSPST","2","Uncertain",""
"OTHFEATPD","FEATLMBAPX","0","No",""
"OTHFEATPD","FEATLMBAPX","1","Yes",""
"OTHFEATPD","FEATLMBAPX","2","Uncertain",""
"OTHFEATPD","FEATMCRGRA","0","No",""
"OTHFEATPD","FEATMCRGRA","1","Yes",""
"OTHFEATPD","FEATMCRGRA","2","Uncertain",""
"OTHFEATPD","FEATMTRFLC","0","No",""
"OTHFEATPD","FEATMTRFLC","1","Yes",""
"OTHFEATPD","FEATMTRFLC","2","Not Applicable",""
"OTHFEATPD","FEATMYCLNS","0","No",""
"OTHFEATPD","FEATMYCLNS","1","Yes",""
"OTHFEATPD","FEATMYCLNS","2","Uncertain",""
"OTHFEATPD","FEATNEURSS","0","No",""
"OTHFEATPD","FEATNEURSS","1","Yes",""
"OTHFEATPD","FEATNEURSS","2","Not Applicable",""
"OTHFEATPD","FEATNOLEVO","0","No",""
"OTHFEATPD","FEATNOLEVO","1","Yes",""
"OTHFEATPD","FEATNOLEVO","2","Not Applicable","Code N:Not Applicable is replaced by 2 (for records collected in prior EDC)"
"OTHFEATPD","FEATPOSHYP","0","No",""
"OTHFEATPD","FEATPOSHYP","1","Yes",""
"OTHFEATPD","FEATPOSHYP","2","Uncertain",""
"OTHFEATPD","FEATPST3YR","0","No",""
"OTHFEATPD","FEATPST3YR","1","Yes",""
"OTHFEATPD","FEATPST3YR","2","Uncertain",""
"OTHFEATPD","FEATPYRTCT","0","No",""
"OTHFEATPD","FEATPYRTCT","1","Yes",""
"OTHFEATPD","FEATPYRTCT","2","Uncertain",""
"OTHFEATPD","FEATSBDERM","0","No",""
"OTHFEATPD","FEATSBDERM","1","Yes",""
"OTHFEATPD","FEATSBDERM","2","Uncertain",""
"OTHFEATPD","FEATSEXDYS","0","No",""
"OTHFEATPD","FEATSEXDYS","1","Yes",""
"OTHFEATPD","FEATSEXDYS","2","Uncertain",""
"OTHFEATPD","FEATSHGAIT","0","No",""
"OTHFEATPD","FEATSHGAIT","1","Yes",""
"OTHFEATPD","FEATSHGAIT","2","Uncertain",""
"OTHFEATPD","FEATSTPPOS","0","No",""
"OTHFEATPD","FEATSTPPOS","1","Yes",""
"OTHFEATPD","FEATSTPPOS","2","Uncertain",""
"OTHFEATPD","FEATSUGRBD","0","No",""
"OTHFEATPD","FEATSUGRBD","1","Yes",""
"OTHFEATPD","FEATSUGRBD","2","Uncertain",""
"OTHFEATPD","FEATURNDYS","0","No",""
"OTHFEATPD","FEATURNDYS","1","Yes",""
"OTHFEATPD","FEATURNDYS","2","Uncertain",""
"OTHFEATPD","FEATWDGAIT","0","No",""
"OTHFEATPD","FEATWDGAIT","1","Yes",""
"OTHFEATPD","FEATWDGAIT","2","Uncertain",""
"OTHFEATPD","PAG_NAME","DIAGFEAT","Diagnostic Features",""
"OTHFEATPD","PAG_NAME","OTHFEATPD","Other Clinical Features",""
"PARTICIPANT_INQUIRY","CATEGORY","Alpha-synuclein SAA - Personal Research Information","Alpha-synuclein SAA - Personal Research Information",""
"PARTICIPANT_INQUIRY","CATEGORY","Brain Donation","Brain Donation",""
"PARTICIPANT_INQUIRY","CATEGORY","Clinical Study Visit","PPMI Clinical",""
"PARTICIPANT_INQUIRY","CATEGORY","Cognitive Testing","Cognitive Testing",""
"PARTICIPANT_INQUIRY","CATEGORY","DAT Imaging - Personal Research Information","DAT Scan Personal Research Information",""
"PARTICIPANT_INQUIRY","CATEGORY","General Information Question","General Information Question",""
"PARTICIPANT_INQUIRY","CATEGORY","General Research Information Question","General Research Infromation",""
"PARTICIPANT_INQUIRY","CATEGORY","General Research Information Question - Personal Research Info","General Research Information Question - Personal Research Info",""
"PARTICIPANT_INQUIRY","CATEGORY","General Study Question","General Study Question",""
"PARTICIPANT_INQUIRY","CATEGORY","Other","Other",""
"PARTICIPANT_INQUIRY","CATEGORY","Personal Research Information","Personal Research Information",""
"PARTICIPANT_INQUIRY","CATEGORY","PPMI Communications","PPMI Communications",""
"PARTICIPANT_INQUIRY","CATEGORY","PPMI Online","PPMI Online",""
"PARTICIPANT_INQUIRY","CATEGORY","PPMI RaDAR Study","RADAR",""
"PARTICIPANT_INQUIRY","CATEGORY","Technical Assistance","Technical Assistance",""
"PARTICIPANT_INQUIRY","CATEGORY","UPDRS Part III - Personal Research Information","MDS-UPDRS Part III Personal Research Information",""
"PARTICIPANT_INQUIRY","CATEGORY","UPSIT","UPSIT",""
"PARTICIPANT_INQUIRY","STATUS","closed","closed",""
"PARTICIPANT_INQUIRY","STATUS","open","open",""
"PARTICIPANT_INQUIRY","STATUS","under_review","under_review",""
"PARTICIPANT_JOURNEY","STATUS","baseline","Baseline",""
"PARTICIPANT_JOURNEY","STATUS","baseline_withdraw","baseline_withdraw",""
"PARTICIPANT_JOURNEY","STATUS","complete","Complete",""
"PARTICIPANT_JOURNEY","STATUS","contact_1","Conctact 1",""
"PARTICIPANT_JOURNEY","STATUS","contact_2","Conctact 2",""
"PARTICIPANT_JOURNEY","STATUS","contact_3","Conctact 3",""
"PARTICIPANT_JOURNEY","STATUS","dat_decision_in_progress","DaT Decision In Progress",""
"PARTICIPANT_JOURNEY","STATUS","dat_eligible","DAT eligible",""
"PARTICIPANT_JOURNEY","STATUS","dat_scheduled","DAT scheduled",""
"PARTICIPANT_JOURNEY","STATUS","declined","Declined",""
"PARTICIPANT_JOURNEY","STATUS","enrolled","Enrolled",""
"PARTICIPANT_JOURNEY","STATUS","excluded","Excluded",""
"PARTICIPANT_JOURNEY","STATUS","interview_scheduled","Interview scheduled",""
"PARTICIPANT_JOURNEY","STATUS","invited","Invited",""
"PARTICIPANT_JOURNEY","STATUS","lost_to_follow_up","Lost to follow up",""
"PARTICIPANT_JOURNEY","STATUS","lp_decision_in_progress","Lumbar Puncture (LP) Decision in Progress",""
"PARTICIPANT_JOURNEY","STATUS","lp_eligible","Lumbar Puncture (LP) Eligible",""
"PARTICIPANT_JOURNEY","STATUS","lp_scheduled","Lumbar Puncture (LP) Scheduled",""
"PARTICIPANT_JOURNEY","STATUS","lp_screening_complete","Lumbar Puncture (LP) Screening Complete",""
"PARTICIPANT_JOURNEY","STATUS","on_hold","on_hold",""
"PARTICIPANT_JOURNEY","STATUS","pending","Pending",""
"PARTICIPANT_JOURNEY","STATUS","pending_dat_call","Pending DaT Call",""
"PARTICIPANT_JOURNEY","STATUS","pending_lp_call","Lumbar Puncture (LP) Pending Call",""
"PARTICIPANT_JOURNEY","STATUS","registered","Registered",""
"PARTICIPANT_JOURNEY","STATUS","screened","screened",""
"PARTICIPANT_JOURNEY","STATUS","screen_consent_under_review","Screen consent under review",""
"PARTICIPANT_JOURNEY","STATUS","screen_failed","Screen failed",""
"PARTICIPANT_JOURNEY","STATUS","screen_ineligible","Screen ineligible",""
"PARTICIPANT_JOURNEY","STATUS","screen_scheduled","Screen scheduled",""
"PARTICIPANT_JOURNEY","STATUS","upsit_complete","UPSIT complete",""
"PARTICIPANT_JOURNEY","STATUS","upsit_sent","UPSIT sent",""
"PARTICIPANT_JOURNEY","STATUS","withdraw_deceased","withdraw_deceased",""
"PARTICIPANT_JOURNEY","STATUS","withdrew","Withdrew",""
"PARTICIPANT_JOURNEY","STUDY_NAME","Cognitive Testing","Cognitive Testing",""
"PARTICIPANT_JOURNEY","STUDY_NAME","myPPMI Participant Portal","myPPMI Participant Portal",""
"PARTICIPANT_JOURNEY","STUDY_NAME","Pathcore","Pathcore",""
"PARTICIPANT_JOURNEY","STUDY_NAME","PPMI Clinical","PPMI Clinical",""
"PARTICIPANT_JOURNEY","STUDY_NAME","PPMI Digital","PPMI Digital",""
"PARTICIPANT_JOURNEY","STUDY_NAME","PPMI Online","PPMI Online",""
"PARTICIPANT_JOURNEY","STUDY_NAME","PPMI Online UK","PPMI Online UK",""
"PARTICIPANT_JOURNEY","STUDY_NAME","PPMI Remote","PPMI Remote",""
"PARTICIPANT_JOURNEY","STUDY_NAME","PPMI Return of Results RADAR","PPMI Return of Results RADAR",""
"PARTICIPANT_JOURNEY","STUDY_NAME","PPMI Return of Results UK","PPMI Return of Results UK",""
"PARTICIPANT_JOURNEY","STUDY_NAME","PPMI Return of Results US","PPMI Return of Results US",""
"PARTICIPANT_JOURNEY","STUDY_NAME","Return of Results General Interest Study","Return of Results General Interest Study",""
"PARTICIPANT_JOURNEY","STUDY_NAME","SMC-Referral-Study","SMC-Referral-Study",""
"PARTICIPANT_JOURNEY","STUDY_NAME","ST-Direct Austria","ST-Direct Austria",""
"PARTICIPANT_JOURNEY","STUDY_NAME","ST-Direct Germany","ST-Direct Germany",""
"PARTICIPANT_JOURNEY","STUDY_NAME","ST-Direct Greece","ST-Direct Greece",""
"PARTICIPANT_JOURNEY","STUDY_NAME","ST-Direct Israel","ST-Direct Israel",""
"PARTICIPANT_JOURNEY","STUDY_NAME","ST-Direct Italy","ST-Direct Italy",""
"PARTICIPANT_JOURNEY","STUDY_NAME","ST-Direct Luxembourg","ST-Direct Luxembourg",""
"PARTICIPANT_JOURNEY","STUDY_NAME","ST-Direct Netherlands","ST-Direct Netherlands",""
"PARTICIPANT_JOURNEY","STUDY_NAME","ST-Direct Nigeria","ST-Direct Nigeria",""
"PARTICIPANT_JOURNEY","STUDY_NAME","ST-Direct Spain","ST-Direct Spain",""
"PARTICIPANT_JOURNEY","STUDY_NAME","ST-Direct UK","ST-Direct UK",""
"PARTICIPANT_PROFILE","SEX","female","female",""
"PARTICIPANT_PROFILE","SEX","female_not_of_childbearing_potential","female",""
"PARTICIPANT_PROFILE","SEX","female_of_childbearing_potential","female",""
"PARTICIPANT_PROFILE","SEX","male","male",""
"PATHCORE","PATHCOLLECT","1","IU coordinated",""
"PATHCORE","PATHCOLLECT","2","Externally coordinated",""
"PATHCORE","PATHCOLLECT","3","No collection",""
"PATHCORE","REFSOURCE","1","Referred directly from Site",""
"PATHCORE","REFSOURCE","2","Self Referral",""
"PATHCORE","REFSOURCE","3","myPPMI Referral",""
"PATIENT_STATUS","AV133STDY","0","No",""
"PATIENT_STATUS","AV133STDY","1","Yes"," Set as 1 for all Early Imaging participants i.e. APPRDX=9 (for records collected in prior EDC)"
"PATIENT_STATUS","COHORT","1","Parkinson's Disease","Set as 1 when APPRDX = 5:Genetic Cohort - PD AND APPRDX = 9:AV133(for records collected in prior EDC)"
"PATIENT_STATUS","COHORT","2","Healthy Control",""
"PATIENT_STATUS","COHORT","3","SWEDD",""
"PATIENT_STATUS","COHORT","4","Prodromal","Set as 4 when APPRDX = 6:Genetic Cohort - Unaffected (for records collected in prior EDC)"
"PATIENT_STATUS","COHORT","7","Genetic Registry - PD",""
"PATIENT_STATUS","COHORT","8","Genetic Registry - Unaffected",""
"PATIENT_STATUS","DATELIG","0","No",""
"PATIENT_STATUS","DATELIG","1","Yes",""
"PATIENT_STATUS","ENRLGBA","0","No",""
"PATIENT_STATUS","ENRLGBA","1","Yes","Set as 1 when GENECAT = 3:GBA AND MUTRSLT = 1:Positive (for records collected in prior EDC)"
"PATIENT_STATUS","ENRLHPSM","0","No",""
"PATIENT_STATUS","ENRLHPSM","1","Yes","Set as 1 when P3GRP = 1:Hyposmia"
"PATIENT_STATUS","ENRLLRRK2","0","No",""
"PATIENT_STATUS","ENRLLRRK2","1","Yes","Set as 1 when GENECAT = 1:LRRK2 AND MUTRSLT = 1:Positive (for records collected in prior EDC)"
"PATIENT_STATUS","ENRLNORM","0","No",""
"PATIENT_STATUS","ENRLNORM","1","Yes",""
"PATIENT_STATUS","ENRLOTHGV","0","No",""
"PATIENT_STATUS","ENRLOTHGV","1","Yes",""
"PATIENT_STATUS","ENRLPINK1","0","No",""
"PATIENT_STATUS","ENRLPINK1","1","Yes",""
"PATIENT_STATUS","ENRLPRKN","0","No",""
"PATIENT_STATUS","ENRLPRKN","1","Yes",""
"PATIENT_STATUS","ENRLRBD","0","No",""
"PATIENT_STATUS","ENRLRBD","1","Yes","Set as 1 when P3GRP = 2:RBD (for records collected in prior EDC)"
"PATIENT_STATUS","ENRLSNCA","0","No",""
"PATIENT_STATUS","ENRLSNCA","1","Yes","Set as 1 when GENECAT = 2:SNCA AND MUTRSLT = 1:Positive (for records collected in prior EDC)"
"PATIENT_STATUS","ENRLSRDC","0","No",""
"PATIENT_STATUS","ENRLSRDC","1","Yes",""
"PATIENT_STATUS","GAITSTDY","0","No",""
"PATIENT_STATUS","GAITSTDY","1","Yes",""
"PATIENT_STATUS","INEXPAGE","INEXHC","Healthy Control Inclusion/Exclusion Criteria",""
"PATIENT_STATUS","INEXPAGE","INEXLRRK2","Parkinson's Disease (LRRK2 or GBA) Inclusion/Exclusion Criteria",""
"PATIENT_STATUS","INEXPAGE","INEXNORM","Parkinson's Disease (Normosmic) Inclusion/Exclusion Criteria",""
"PATIENT_STATUS","INEXPAGE","INEXNORMLRRK2","Parkinson's Disease (Normosmic LRRK2) Inclusion/Exclusion Criteria",""
"PATIENT_STATUS","INEXPAGE","INEXPD","Parkinson's Disease Inclusion/Exclusion Criteria",""
"PATIENT_STATUS","INEXPAGE","INEXPRO","Prodromal Inclusion/Exclusion Criteria",""
"PATIENT_STATUS","INEXPAGE","INEXSNCA","Parkinson's Disease (SNCA or Parkin) Inclusion/Exclusion Criteria",""
"PATIENT_STATUS","PISTDY","0","No",""
"PATIENT_STATUS","PISTDY","1","Yes",""
"PATIENT_STATUS","SCREENEDAM","1","1",""
"PATIENT_STATUS","SCREENEDAM","2","2",""
"PATIENT_STATUS","SCREENEDAM","3","3",""
"PATIENT_STATUS","SCREENEDAM","4","4","Set as 4 when previously collected variable SCREENEDAM4=1"
"PATIENT_STATUS","SV2ASTDY","0","No",""
"PATIENT_STATUS","SV2ASTDY","1","Yes",""
"PATIENT_STATUS","TAUSTDY","0","No",""
"PATIENT_STATUS","TAUSTDY","1","Yes",""
"PDAQ","DIFFAFFAIRS","0","Cannot Do",""
"PDAQ","DIFFAFFAIRS","1","A Lot",""
"PDAQ","DIFFAFFAIRS","2","Somewhat",""
"PDAQ","DIFFAFFAIRS","3","A Little",""
"PDAQ","DIFFAFFAIRS","4","None",""
"PDAQ","DIFFAPPT","0","Cannot Do",""
"PDAQ","DIFFAPPT","1","A Lot",""
"PDAQ","DIFFAPPT","2","Somewhat",""
"PDAQ","DIFFAPPT","3","A Little",""
"PDAQ","DIFFAPPT","4","None",""
"PDAQ","DIFFCONS","0","Cannot Do",""
"PDAQ","DIFFCONS","1","A Lot",""
"PDAQ","DIFFCONS","2","Somewhat",""
"PDAQ","DIFFCONS","3","A Little",""
"PDAQ","DIFFCONS","4","None",""
"PDAQ","DIFFDISC","0","Cannot Do",""
"PDAQ","DIFFDISC","1","A Lot",""
"PDAQ","DIFFDISC","2","Somewhat",""
"PDAQ","DIFFDISC","3","A Little",""
"PDAQ","DIFFDISC","4","None",""
"PDAQ","DIFFERRAND","0","Cannot Do",""
"PDAQ","DIFFERRAND","1","A Lot",""
"PDAQ","DIFFERRAND","2","Somewhat",""
"PDAQ","DIFFERRAND","3","A Little",""
"PDAQ","DIFFERRAND","4","None",""
"PDAQ","DIFFFAMILIAR","0","Cannot Do",""
"PDAQ","DIFFFAMILIAR","1","A Lot",""
"PDAQ","DIFFFAMILIAR","2","Somewhat",""
"PDAQ","DIFFFAMILIAR","3","A Little",""
"PDAQ","DIFFFAMILIAR","4","None",""
"PDAQ","DIFFGADGET","0","Cannot Do",""
"PDAQ","DIFFGADGET","1","A Lot",""
"PDAQ","DIFFGADGET","2","Somewhat",""
"PDAQ","DIFFGADGET","3","A Little",""
"PDAQ","DIFFGADGET","4","None",""
"PDAQ","DIFFINFO","0","Cannot Do",""
"PDAQ","DIFFINFO","1","A Lot",""
"PDAQ","DIFFINFO","2","Somewhat",""
"PDAQ","DIFFINFO","3","A Little",""
